reviewerID,asin,overall
A17E4Z4I7FT72Q,B0001US8DU,5.0
A2NPQZSNUWQIQU,6300181405,4.0
A3ALJT9CJBMZWS,B005A1GS00,5.0
A11SXJ2H7IC8J7,B000OCY7JO,5.0
A2MNB9PF4QMK9P,6304457391,4.0
APRZ2IVM8JTLV,B00005JPNO,1.0
A1JMQ88IMH0XJL,6305568901,4.0
A2UVJD6OOLKEBR,B0002YLCFQ,2.0
A12XDFS1EKZEQ4,B00E8RK5OC,5.0
A2BLITJITO97N5,B00005IBK9,4.0
A1MIJKZQ1MIRBM,B00006CXHZ,2.0
A38N7SFDOB3MR3,B000J10FLY,5.0
A2AVV9LV9UXT6F,B000005PX6,5.0
A3M4MIU0HIMUT9,6304233639,1.0
A3EJVZ5LCBP61X,B0002TT0MI,4.0
AK0CENM3LUM28,B001DZOC3W,2.0
A10ODC971MDHV8,0792846117,5.0
A3SH2OT200EUO6,B001GMAVGE,3.0
A2WO2IR04EXKM8,B001DWNUII,5.0
A1LB0P01S71SPK,B008JFURII,5.0
A20EEWWSFMZ1PN,6302038286,5.0
ACVFTS9X2MKJ8,B004EPYZT4,2.0
A35W02MUVYH1RF,B000K7VHPU,5.0
AFVROUVTT63XM,0790749556,4.0
A3PF2NF7LX3CAB,B00003CWQ2,2.0
AB3I74FIW58XI,B00BEIYG98,5.0
A2CWTJ4Z8TBKS2,B000059H79,1.0
AKR6UK8O6DM6X,B002ZG993Q,1.0
A1SL7CB1TZXORJ,6302380596,5.0
A3SJBFCTJWBFT2,B00CWM58WY,5.0
A2VJ80PM1G00QV,B00003CXQR,4.0
A153NZD2WZN5S3,0790739720,4.0
A2DAHERP7HYJGO,B0021L8UWG,4.0
A3RP646E0Z431S,B000CCBC9E,2.0
A2UQJK29MKIPGM,0764005685,1.0
A1GY4VWXY0747S,6301965787,5.0
A2FEGRJQNU51P9,B00008AOSA,5.0
A1P1MEDLRPXEH8,B00004R8UQ,5.0
A1MIJKZQ1MIRBM,B00005JK8K,4.0
A1FULNZXYM28IA,B00003CXJA,5.0
ACKKID6UA0HKK,6305123616,5.0
AKD9FWMGD6AZM,6301157141,3.0
AN8WCREEAS932,0792842081,5.0
AHNYRCBNPYS9P,6303084095,3.0
A35ZY4VJUCJ19W,B00266E6G0,5.0
A3AEYDNYCWH2IZ,B00005AVCA,5.0
A1QALZ1917SRE1,B00005JLKB,5.0
A3HBVV942IKONH,B002ZG98RS,5.0
A2IY9M330NKBW6,B002IRYYCI,4.0
A1UFV4HALV2OXW,6301969294,5.0
A3LZGLA88K0LA0,B000EQ5UHI,5.0
A1ZKHZXCUJCNQ4,B000E1MTYK,3.0
A38LH3RTIR7GI1,0783228503,1.0
AUXG2XAHOMG22,0790729989,5.0
A3PHM3ANENDGCF,B00005JMCW,5.0
AYMZTWBG0V53W,B00003CXRM,2.0
A16QODENBJVUI1,B000BMY2K6,5.0
A2MF23G8YM5IC1,B00008CMT1,4.0
A3RINLIDX74QLP,1404918051,4.0
AA8JDQ39GVWWQ,B000078UJW,2.0
A1TW9ZGRDQQZ2Y,B00GQQ75QO,4.0
A34D06JL7LC6MU,6300183513,5.0
A6J1DUWMCRKNV,0767827007,4.0
A27H9DOUGY9FOS,B000OIOOVY,3.0
AAECAHBNP1VD2,B0000AZT1F,1.0
A3R4794K2RVU1S,B002ZG9904,4.0
A2SW9VPZM1H00H,0783227507,5.0
A2I17T9XB6LSGW,0780020634,3.0
A3EX36SNRYD5VL,0800137884,5.0
ASLHDTUUMOH7F,630197624X,5.0
AAMUCZO7DPXSO,1558908498,4.0
A84UFSF2SZS2W,0792838343,1.0
ABO2ZI2Y5DQ9T,B000FFL2G6,3.0
ABX7SEE84DMLU,0767811100,4.0
A6ADO7B6FUVN,6300215512,5.0
A1YQB7CGVMX3D8,B0009PW4D2,1.0
A1BYOKDSVRBDQX,B00005JM2Y,4.0
A34CVPZ30BA4GD,B00003CXMG,4.0
A14YZVQTMRO7NE,B001VLFE76,4.0
A39AWL2FKWDFK6,B000DZIGDU,4.0
A245AST0T0AZTJ,B001CIOCJ4,3.0
A3LZGLA88K0LA0,B0002MJT0I,4.0
A1SAZB83QFR0W2,B00005JLQW,5.0
A19K46GITRI5Y2,B0010DR4BO,5.0
A2Q7DDB8S64BM5,B008JFUPFI,5.0
A3J5WEY9BS9EFA,B002ZG98UA,5.0
A10CT9B1II8B15,B004NSUXHU,5.0
A1O60Q7LBN4MQ,B00009ZPU7,3.0
A3GKMQFL05Z79K,0790736896,4.0
A604OWAPBR2TL,6303917461,4.0
A356HRZZFCEGL1,B002VPE1AW,4.0
A12X2J7AVZ04IQ,B001CIOCJ4,3.0
A39W3263A9HCMN,630251018X,2.0
A3EF7PUYTF057Z,B002ZG98R8,3.0
A2MS6UV7ZGTMLR,B00005JMAH,5.0
AVWWFK3FZDEL2,B0077ATSSQ,4.0
A2U974OZOVRT7A,1558807780,5.0
A2FQS844MGBAJ7,B0001CNRCU,5.0
A35ZK3M8L9JUPX,B000EMGJ72,5.0
AYWSFRCIMOAYE,B003EYVXUU,3.0
A105YVLAZNYQUU,0792841840,5.0
A2VMVTDYQDA6L8,B001PPGAIA,3.0
A3UDYY6L2NH3JS,6300183513,5.0
A3DJXS3PFBB48P,B000CPH9UM,2.0
A1JJM6COMQOO4Y,6304401132,4.0
A3FTZ47MNKO1CI,B001UV4XIS,5.0
A5A7Q74LITVXP,B00003CWT6,4.0
AP50P603W4BA7,B00005JLQN,5.0
A3UDYY6L2NH3JS,6300181367,3.0
A20EEWWSFMZ1PN,B007R6D74G,3.0
A19UFCMSFGOZ2K,B000V4UGZY,2.0
A16Q1LYIDE2WDZ,B00005JP96,1.0
A36F1MDLGGA0RN,B00005JNP1,5.0
ABH4G7TVI6G2T,0790731452,5.0
AA82NV1DUREIA,0782010679,5.0
A3KF4IP2MUS8QQ,B0009298MU,2.0
A1AQBOWEL8TROJ,B005LAII94,3.0
A1HO3AR6CTL9HB,B0009ETCUQ,5.0
A23HTHSRWOI7Y0,6303101178,5.0
A2FTHCGH06O4Y5,6303950000,3.0
A1NSDP9YZXLMDX,B008JFUS0U,5.0
A1ER6IYOMM8VCT,6301982746,2.0
A1SEJQQTN6H9IV,B00005JKIR,4.0
A17FLA8HQOFVIG,B00004XPPG,5.0
A2BZ7MYTSNYMEW,B000BITUWU,1.0
AAW58LG72PG7I,0792845889,4.0
ACIBQ6BQ6AWEV,0783215517,4.0
A2XRZV63X79YSJ,6300269310,5.0
AEBFU9QIDT9BT,0790736101,5.0
A33775AIB1A664,B0018BD9DA,4.0
A345WVAVMMO6F0,6303212395,5.0
ALNFHVS3SC4FV,B0000INU6S,5.0
A39460B1F5HGSS,B00006JDVX,4.0
A3QIVWJX6TJ0YE,0783222734,4.0
ARFCORBCTKX1J,B002ZG980U,4.0
A1E15WYG9C47X1,0790750414,4.0
A1L8HRCM60W0W7,B00006684S,3.0
A18XTPXBGQ26UD,6302814782,4.0
A3M6RVUVZOQZLB,B00BEIYHO2,5.0
AXU54492LF5XI,0790743353,5.0
A312EEQUWI0T2U,0792840038,5.0
A2R4XG0L7Z01V8,0767826728,3.0
A1DRI7H7V85UXJ,B00006FMCB,4.0
A3W3PK9TVKEH7Q,B00BHK99JU,5.0
A3F0OFSE2M25U2,B0034G4OXQ,3.0
A3SFS8R1T6JJM9,B004EPYZQC,5.0
A3UDYY6L2NH3JS,B000A1INJE,5.0
A34BFEIL8O3K25,B0059XTUVI,3.0
A1C58YXM2A30CY,B000059HAF,5.0
A3W1JJGJHRPH4Y,B0007RUSGW,5.0
A3TC70G2CTIFI6,B00005JOSO,5.0
A3EAU736LWTDCE,B000AA4JKW,4.0
ALYMIAMC6TYI7,B005LAIHW2,5.0
A2PIMG3HBF52NP,B00BX8PG4S,2.0
A461VTLW9G9YB,0792842405,5.0
A72A8JDQK4D8S,B00080ZG10,5.0
A3FDO58UAHVQD1,B000F8O2QK,5.0
A3OMU7S8V7MML0,B00H83EUL2,5.0
A2R9VESPA8U6EG,B004BDOF1C,1.0
A2IYUCI5A26O82,6300216810,5.0
A267IXCC7UK1HY,0783235690,1.0
AUTBHG6070SL4,B000UNYK4E,3.0
A1TW9ZGRDQQZ2Y,B005LAII8K,5.0
A3MV1KKHX51FYT,0792157648,5.0
A2OXDJP1Z3LNOK,0767802659,5.0
A30LMTLC9XVWKJ,B00003CXIF,3.0
ABO2ZI2Y5DQ9T,B0007P0Y7C,2.0
A1ZS82R4RC0I2N,B00000IBKT,2.0
AD0J5KK4WQXNS,B00005JKC3,2.0
A2WZ1B92F81LJJ,B0057JIR0Y,3.0
A1PID2MT8MMPAF,B00004YRX5,2.0
A1ER8FS19S0XY5,6302380561,5.0
A39CX0EE4BZCZC,B0013FZUQK,3.0
A1FMJJKSVQDDQ,B000C3L27K,4.0
A3I69IXPTDVKQF,B00003CXQA,5.0
A3FWVQ4OU30WU1,B00004TRD2,5.0
A3H82LUT1EC655,6305171769,5.0
A3A48XEYWLWH7T,6303626475,4.0
AZ50NTOUHLVAU,B0007NMHNS,5.0
A3JJ21YCMGSKGH,630218021X,5.0
A1S5ZQ61RFCSOE,B001KVZ6ES,3.0
A39CX0EE4BZCZC,B001XJEKGC,5.0
ABX7SEE84DMLU,6300183580,3.0
A1C0OJ7LEE4JC8,B0000AQS5E,4.0
A3G935PXI4XBZO,6304675143,5.0
A29ITVBZALLDPG,B00BEIYMAG,4.0
A39QEKNEFSJ34Q,B0000D0YVO,3.0
A6FIAB28IS79,0792107683,4.0
AMGGZCWY3VNZC,0788812807,3.0
AJ0LVMSVJ0CN1,B008JFUORW,5.0
AD342OQX4EFN7,B000095WW8,5.0
A3G1ATNDU80KAE,6302869897,5.0
A35UNON2GI8C0R,B000056HEB,5.0
A2VGEPVBTMPUDU,B00695E1BY,1.0
A1D1MIFRSG50Y3,B005LAJ16I,5.0
A3R2YB0WTTB0IJ,6304836619,4.0
AP9DRM51DEGT5,B00A7ZHDOO,5.0
A103JEX1YIUA17,B00DTPRZ0G,2.0
AUHG8KSHI529U,B00128VA6C,4.0
AOKKY21CAQVGM,B00005JO1R,5.0
A2ZHH7AK83JB5G,B000NA6CP4,5.0
A30Q8X8B1S3GGT,0764006770,3.0
A3KKM0T1KY42HA,0788860704,3.0
A15P6YW0LNA8S7,B001HN6940,5.0
A2W2ODLRQ2L8LE,B000051S4R,4.0
ABO092BYA4VMU,B00005IC54,1.0
AQ01Q3070LT29,B002ZG99QS,5.0
A1TJLSSL0J0ZHA,B002GIBVQ6,3.0
A17LEYMZI8OYOQ,B000DZ853Q,4.0
A1SSKWISW4QWVX,6303265693,5.0
A3R7MXVQRGGIQ9,B000CQLZ0Q,5.0
A2SCT1OAQIHGYB,B000W4HIY0,4.0
A2A90VTWBVWVLG,6305123616,5.0
A1ZTE3K3EN4TS3,0780626699,5.0
A3OEU7QSAURSCB,B004LWZW9C,4.0
AGGC3BHIG6A5K,6302456991,5.0
A2TUPWGZJLZUB7,6305110859,5.0
A1TQBEW2FVZ5MQ,B003ES5JJ2,5.0
AIMR915K4YCN,6304550839,3.0
A3JPPR6JT75N0E,B000051S44,4.0
A31UJ731BPTDEU,B001MTYRJS,4.0
A16IITISD2LAX0,B0000DKDUR,5.0
A20EEWWSFMZ1PN,0783217390,5.0
A22GC0JJTY54QP,B00003CXUX,5.0
A2F8R40Z2OMIJM,0780623134,5.0
A2FEJIORC1MBG3,0792158288,1.0
A2Y4MUU6R9NDUR,0767824571,5.0
A1VKEVP3GO1G9R,6300247236,4.0
ABZLFL9N5TI4R,6300182355,4.0
A3P876I6K3KL8V,B000FIHNA2,5.0
A26LCEMW9GG71T,0783239408,5.0
A1S26JXPQKFVPI,6304836619,5.0
A17FLA8HQOFVIG,6303101224,4.0
A3D2VIUT2HWP0Z,B000HWZ4R0,5.0
A3NH7PYU4AD5GA,B002RVZV9K,5.0
A19ZXK9HHVRV1X,B00AZMFKXK,3.0
A244AQXBO8FPE9,0780627717,4.0
A2YMFNXSPRVKEW,B001KZH2I2,3.0
A2TF8642FVM1NG,6300989003,5.0
A2E5T2KVVJ1324,B001FB4W0W,5.0
A18IK6YI6T3RK2,B0001ENX5E,5.0
A32B206L2SEXRA,6303964745,5.0
ANCOMAI0I7LVG,0784011168,3.0
A2HJB9J5O5CLPB,6303995713,5.0
ALU8RT25JPQLH,B004EPZ070,5.0
A3J5WEY9BS9EFA,B004BDOEZO,5.0
A2GPN2VKS8E77C,B0060MYK7G,5.0
A1GSJ4TMAE2MYC,B004A8ZWVK,5.0
A1ME8I7QU6DWIB,B001AV3BWC,2.0
AE9V37MS6QY8D,B005HWAOHK,3.0
AUTBHG6070SL4,B00005JOYL,5.0
A3I8OURC83NM6V,B002VKE0XA,1.0
A2DB19ATSK86LM,6303265715,5.0
A1RO53YG6XST7I,0792844726,5.0
A1E11HKN4IRY09,078062856X,4.0
AU8SXST2BFKXC,B00JAQJMJ0,3.0
A1DRYSKRG1ZH4Z,B000A2X0LE,5.0
A17J8CYSYGCLEP,B00006FI0R,3.0
A2K4G6SMXVP69R,B000FDFSH2,4.0
A3Q6TBXAHLJJ0Q,6301208773,5.0
A3F2US3RBG1ZA7,B000PAAJW4,5.0
A17M20ISV4BP07,B0002KVUKM,5.0
A2QVGELFE9LL41,B00005JP8O,2.0
A1BMR7QQBD6YBI,B004EPZ06G,1.0
A3TSPLFYU2UMW0,B00004ZEU2,4.0
A2B7WKCO6CSMEH,630365455X,4.0
A2NX5UZ6WEZF0R,B00092ZLS0,4.0
A19YOYY7FLQMA6,B00274SIVK,5.0
A2E3F04ZK7FG66,6302353890,5.0
A28V8XJMS2T89Z,B002VPE1AW,5.0
A1KZQ5DIX0YUE1,6300262731,5.0
A2XLGLF0V4O7JD,B004EPZ070,3.0
A1IHT31N8RLPN8,6302043158,4.0
A2ZE73RFY0GD3K,B00003CXP7,4.0
AER15RIMV8E6D,6304167725,4.0
A1Y6KW8HYJWFZC,0792158288,4.0
A3Q80Q6YFP5W6Q,B00005JLYW,2.0
A20EEWWSFMZ1PN,B0002NY8PI,5.0
AJKWF4W7QD4NS,B002FU8JTW,4.0
A17K9AGQ136V78,B00004S89C,4.0
A1COW0UIB5HA9J,6302844088,2.0
A36SL1P1YOIXL5,B0060MYOH2,2.0
A2H3TGP5WIJNHK,1566053978,4.0
A1EKTLUL24HDG8,B00005JLT5,5.0
A3N9MUQZA0GQVS,B0036EH3X4,5.0
A2AJMMNO4S3IK,B0000A02TX,5.0
A2364DJDJWF5LO,B0001WTWDI,4.0
AIMR915K4YCN,B006U49SC6,5.0
A3CN9CCJUNIPKT,1556072821,5.0
ANGH6401L9Y0T,0780022084,3.0
A3NG1RH09BPOO,6304267843,5.0
A3RN5W5IWPMKHD,0790729997,4.0
A18UII1RDFOZTD,B0041KT3OY,2.0
A2NX5UZ6WEZF0R,6301376757,5.0
A2C21DQ4FQARGV,0792835972,5.0
A10ODC971MDHV8,1567301584,5.0
ANCOMAI0I7LVG,B00005NTN4,4.0
A3VQSFORKH8B7O,B00005JLZK,2.0
A3KWXO6QE62Z5E,B00003CXN3,5.0
A3Q21CJ51KBFRY,B000BYY11O,2.0
ARJ7UXWJGAZK5,6301643410,5.0
A1SMA1O26JGSNS,B001GCUO7K,5.0
A1FL9JCI32TC0Y,B00003CXS7,1.0
A2MOREZ3AFKKOK,B00005JMOW,4.0
A15ZZDKRKP7L4R,6304632444,4.0
A2B73CL3QSYWLB,6300182517,5.0
A2IACU8LJ1FCKE,B0007Q6VY6,5.0
A2I6TD61IGTSSQ,B0081FSMMO,5.0
A3LZGLA88K0LA0,6305692688,1.0
A2NJO6YE954DBH,B0006GAI5U,3.0
A2YDXBKJG7E3QV,B005LAIIT4,5.0
A41PWVB0GPC7G,6302800897,5.0
A3PBLIJGRM4ZJW,B0013D8L7C,5.0
A15Q9YEG1XPEJN,B00008W64E,5.0
A2TJDPN85SC2Y8,B000VBJEEG,2.0
A2E0TJ49NACDBA,B00006AL1D,3.0
ASCR6RUWOU1F9,B00IJS2NZU,1.0
A2U6Z220MJRGX5,6300269043,5.0
A2GPN2VKS8E77C,076781505X,3.0
A2UR3DNZ766IOL,6303965415,5.0
A2NXLMNPSZ6P0,630305725X,5.0
AS2SJP1G389FE,B001WAKOW6,5.0
A13CEZ2JDDZ90Y,B00152R4IS,5.0
AZWFKYXA6ZAV9,B000NQQ4DI,3.0
A30Q8X8B1S3GGT,6302526140,3.0
A9V8Z0OL8I16P,6304214502,5.0
A1KHZW0YI1224,B001FB55XA,3.0
A1047CXPD3EIGU,6302640504,5.0
A1P9TAGWA2VAE4,0783103107,5.0
A39F2EW27YYUDM,B003TO541O,5.0
A2B8G7W3JXKMZA,B0002YLC24,5.0
AIY4H4KWR2KWZ,B00000IC5K,3.0
A3DXOQIQYG8F0I,B000NQQ4DI,5.0
AMVMEHGE80PSI,B0006A9FMI,2.0
A363QRXP83K8ZE,B00005NG6E,4.0
ARQB3GZ0SQT49,B001I9XOQ4,4.0
A1DHNC125851OZ,6305364648,3.0
A1GGOC9PVDXW7Z,6303398480,3.0
A191ZQLBJ1L3BO,0783226039,5.0
A3O5T5VAQ3TD17,B0009RQSFK,5.0
A2MQOHS98BLAUV,6303042201,5.0
A1HFM384I3KN2X,6300247104,5.0
A2LIJ5YDDHVWV8,B008JPZUYE,4.0
A3VV8DTSAY45IY,6304953747,5.0
AL1WBEKIEPUPE,B0036BP5IM,5.0
A2F43Z0K1GZGNR,B000VA3IZI,5.0
A1M1WYRFPG4U3Q,B0013D8LCW,4.0
A2ZB8B7VQONZA6,B002EP8FDI,5.0
A152C8GYY25HAH,B00005JMCN,4.0
A3LZBOBV9H1HDV,B002ZG9864,5.0
A2PNTEDGMOLMOY,B0036TGSW6,5.0
ANCOMAI0I7LVG,0790749653,4.0
A7Y4ETTLARUGI,B000060MUZ,2.0
AY69ZK7G6CNYJ,B00005221I,5.0
A56AA52NMMKYQ,B00151QYE4,3.0
A2MQQI4UYT9C11,B000ARTN3I,3.0
A38BQKP5SWQN5O,B00BEIYL6G,4.0
A3HB0ROCRJ71LG,6302464889,5.0
A3I1VYV6NN83WR,078322561X,5.0
ANGH6401L9Y0T,B000KLQUV2,4.0
AYWSFRCIMOAYE,B00009QG7O,1.0
A1DTCJV6KOMJOA,6305110859,5.0
A3B1YEKSJKUWY0,B00009ATJZ,5.0
A1AFXJ8U72MD6L,B002ZG98J6,3.0
A2CZ98V784SRJ0,B00A27OMKU,4.0
A1TT5T47AVDDBM,6302360994,4.0
A3EJVZ5LCBP61X,B00003CYLJ,5.0
A1NI0VOVXZBM7Y,079283321X,5.0
A57BHZ2BQ6E8,B00005JPY0,5.0
A3500UVGFOC9PA,B000MM0LIM,1.0
A39W3263A9HCMN,B0018CNNV2,4.0
A1I8F97AHES8YD,B00005JM7T,1.0
ABSX5TGEGRH76,B0002XVQSU,4.0
AJYGQV81FSFE2,0792845595,4.0
A1H7Y5XKPGT0OS,6305052093,5.0
A3U29LBT749HJ0,6303257844,5.0
A2NJO6YE954DBH,B000ZIZ0RA,4.0
AVT9Q9PTUCDMR,B000YAA68W,5.0
A3N8RZSXKN1OR2,B0001JXOUS,4.0
A2D1UD6WYNRU55,B005LAIIHG,5.0
A3CDVLXQLSVDF,B003PIUINS,5.0
A2JSWSWNO3MQH4,B00005JLF2,4.0
A1XLYHIZZJMOMN,6304117752,5.0
A1OJB1AQVIKFG1,0783225792,5.0
AWI6I5SZ85G4C,B00004XPPI,1.0
A26HD3S38PLD5A,B005LAIHXQ,3.0
A31MJ6GNKA7OQJ,B002ZG98Z0,2.0
A3N0S3JB0CN34W,7883706837,5.0
AYMVQD757T4ZS,B000VXWX7E,4.0
A2WMDDDW6POOR5,B0095HHM78,5.0
A252OLCRSNA37I,B0000TANUI,5.0
A1MX6D3JK6IKDW,6303686745,5.0
A2JFDCLA9PZGQ0,B000069HXC,5.0
A3AEYDNYCWH2IZ,0783117388,5.0
A33693RRRFK55Q,0783117388,1.0
A23IOPI0D1OG7V,B00003CXKM,5.0
A209QRVZ99UQDC,B0007KIFI2,2.0
A1MJ7W3R6ZVVZD,B000CCBCK8,5.0
AGU2ZGUBFCJTJ,B000957O7S,4.0
A2UQK3DAZ8NO2T,B0001LYFHW,4.0
A1ZS82R4RC0I2N,B00005RYKV,1.0
A14XW8BJGEBM91,B002XMGGJM,5.0
A28HQDUE9R846F,B0059XTTW8,4.0
A38GVBWEB58UAO,B001OQCVFG,2.0
A37JKM7EFD0DIQ,B00003CXQA,5.0
ADLEV2Q1WU6FV,B009DS6YGO,4.0
A3F6M5PZXVXLT,B0090SI53C,4.0
A2C21DQ4FQARGV,079079568X,5.0
A3HI2HBUS8MITB,6300183092,4.0
A1MNUAXPWP8BUJ,1573623555,2.0
A35ZJY01RQSY5O,B002ZG98C8,1.0
A39CX0EE4BZCZC,0782010679,5.0
A25JH6CO4DVINS,6303943349,3.0
A19ZXK9HHVRV1X,B000BITUWU,3.0
A2M9FQJ1UL2JBN,B004EPYZRG,4.0
A27H9DOUGY9FOS,B00D2UMHVA,5.0
A2QEW5BSX4HXOR,6304479794,5.0
A1F8T8OPRUX7JH,B000056BRJ,5.0
A82LIVYSX6WZ9,B0002IQMAM,3.0
A3RA4OH4FDPS03,0783235666,4.0
A3PEQM096UP0PD,B00005JM7T,2.0
A19GTQ0YMXO8VW,B00008KA5A,5.0
AVKGA5CJYUVSN,B00008DDXA,5.0
A328S9RN3U5M68,B001FB55OE,3.0
AVF60NZ99H9D5,1558908455,1.0
A1P98DMX8YUSNW,B008LU8PZ8,4.0
A2UBSGFCP2QFNV,B002VECLZK,5.0
A281603SLTJDAB,B00020HDFI,2.0
A1NZLRAZJGD99W,B0000VCZK2,5.0
A27MOT4ZIUAKIW,6305261067,5.0
A3ESXROJQ5VWRZ,B00005JMOW,5.0
A1F1FOR46702YF,B00008W64E,4.0
A3Q9UR944FWVF0,0767827007,5.0
A283IDDLZ6KZWH,B00005NTOH,5.0
A1AVSEZREQI89I,6302098475,5.0
AV6QDP8Q0ONK4,B005F3XV8U,5.0
A25KKXUQQ0OLWB,6300213986,5.0
A3F8T3BRXRX5P3,6301697286,4.0
A391YPR0NFTCLK,B002USF1VS,5.0
A1YTCTY24AOKMF,B00005JNJV,5.0
A1S4NMO34CBCMJ,0790751186,5.0
ABO2ZI2Y5DQ9T,B000QUCNOU,4.0
A17YBR40QTBKDD,B0001CNRLQ,5.0
AR14BIUHYR6B7,B00004RF9H,5.0
A241HDIOHZJRBR,B002VL5BWS,5.0
A2YZFIN86FPK0S,6305428271,5.0
A2GHJKVFUSCC6K,B0002F6BTM,5.0
A7BQF2Y5QBIC0,B0036TGTDE,3.0
A3BT78P0UT2Z5F,B00B04NJI0,3.0
A38SE24FZUARS7,B005335K9A,4.0
A3E5OY3YLZMOA9,B000EMGIDC,5.0
A3D01LDZEXO4RD,B00006RCNW,5.0
AS2J1Q4Y0ZM5A,B00023P4O2,3.0
A3M2WW0PO34B94,B000MCH5P4,4.0
ATS7LYGLUX34L,B001PPLIEG,2.0
A2KG8WLR1AKO12,B0007PALGG,2.0
A2YUU8P5BZQ0GQ,B00005JKQZ,5.0
A2RLQKE9NHSSZB,B0014CKCCY,5.0
AT6CZDCP4TRGA,B00008W64E,4.0
AFJFXN42RZ3G2,6300215989,5.0
A2X1G6S60ULIYJ,B000KGGIL4,5.0
A2S6AZRGA9XT0U,B000ACQXHW,1.0
A2EDZH51XHFA9B,B00114UUA4,4.0
A3S1YIQQW7AZO,0767805712,5.0
A18AW14NE61NOT,6304674228,4.0
A2VJ80PM1G00QV,B00151QYXU,5.0
A3CWKQNQHPR58G,B00D3LA63Y,1.0
A17RFKCYS69M3Y,B0000DJZ83,5.0
A35OMAVBSYM5O7,079210952X,4.0
A2AIQYXKN9V80L,B005LAIHQS,5.0
A17SZSI44O7NMV,B000QUU4LY,3.0
A1RP6YCOS5VJ5I,6300270122,4.0
A2B73CL3QSYWLB,B00005AUK8,3.0
A16QJ649N8PRV,B000MCIC24,5.0
A3DNRPAJUCE30Q,B00005LOUP,5.0
A31IX70B0M3CC6,6301797949,5.0
ANF5BP1SD3Z3O,B000056VP3,5.0
A2GPN2VKS8E77C,B00005JOHI,5.0
A31TVT9DSU5HL1,B0009ML2KQ,4.0
A1W702WG1LC6R3,B005IZLPKQ,4.0
A26U7YHCBZHO6M,B00016JE5U,3.0
A2FRKEXDXDN1KI,B001PR0Y4O,4.0
A55MRYPUAX4QU,B0009KA7BS,1.0
A3JJA7N685ASZG,0793906091,5.0
A2HVL790PBWYTU,B00CHVIAS4,4.0
A3TFFSO47Z3BX8,0792158288,5.0
A1ZJJL01LVZQGU,0790743507,5.0
A1COW0UIB5HA9J,B00003CY5X,5.0
A11XKY4EIU2KNR,6304899432,5.0
A2DAHERP7HYJGO,6301797957,4.0
A28QU1UG32PYNV,B006QWC2ZC,3.0
A2L1S50GABL5SI,B000068TPB,4.0
A3VUSYA3W0FVV7,B00062IVN0,5.0
A91LE0MPYE8GJ,630573240X,5.0
A2VV4JWNKCQHF0,B00064VQWQ,5.0
A2EDZH51XHFA9B,0767812158,4.0
A1L3RWD0VD0A1P,B0000B1A0U,2.0
A31ELTOVZM5JHR,6303038727,4.0
AG8K92N37MT27,B003Y5H53S,5.0
A22RY8N8CNDF3A,B0000BWTIA,2.0
A30EXG57G7ZNQ5,B00003CY5H,5.0
A1UMHCRVZQWQER,B004LWZW5G,2.0
A1BPMD1L3WF7Z8,B004A8ZWSS,5.0
A5KKASK7J5YSQ,B00CJ5BG8Y,3.0
A1VGVMUOI5FHTE,6305949743,3.0
A1IR1YTRQPC3CP,B00003CXRP,5.0
A22IK3I6U76GX0,6301589025,3.0
A1GHUN5HXMHZ89,B001JV5AYK,3.0
ARFCORBCTKX1J,B0000TANUI,4.0
A30CE2CDDBVNDE,B00005JLK0,4.0
A3FUBUJAIGM87T,6301427076,4.0
A126KX6FVI4T66,B00005JPXY,3.0
A20O5KHAXTLV9O,B00008YGS0,5.0
A3T8G3FN3H3948,0767802519,5.0
A36Q1RC3P3OJHH,B001D2WU8O,5.0
A3QPEIGFT5I909,B000KHX71W,4.0
AKB75HRACZIOP,0792162803,4.0
A2EZTM9WY5B5IL,B00005JNJV,2.0
ADC5SQHOFISD3,B00004TJTQ,5.0
AIRHRV3D8X4J1,B00005JPNO,5.0
A3TA1UJWRJF9NC,B00005JPTK,5.0
AHABFECTNE15I,B0000ACOXL,3.0
A2VIBW6JFZ10MQ,B0001I55NS,2.0
A2VK4M61SG864V,B007R6D74G,4.0
AAKGTWGAFT1LQ,6300262731,5.0
A108201BW9WFZP,B004LWZWGK,4.0
A345WVAVMMO6F0,080011471X,2.0
A3JPFWKS83R49V,B000DZIGEO,4.0
A1UFV4HALV2OXW,0792164903,5.0
A2EDZH51XHFA9B,6301965744,4.0
A223RY5K49US1Z,B0002MHE1O,4.0
A1FWFCJU2G7TRA,B0007VZ9D0,4.0
A2FNZ5S56AQH06,B000066C6H,5.0
A13IKSGDYNBNQS,6301801113,4.0
A1O5BXEWLV8G3T,B00915G6MG,5.0
A3RX54RU8R8OMH,B0007O392U,4.0
A2C3MJOMUZ28EP,B0002W4UDE,4.0
AYG1U47VFZ165,B006QS9MKE,5.0
A2QH5NMHW1KTJ1,B000083C6V,5.0
A3ECM3FZCLIH8K,0767802551,4.0
A32CY1SIECVT9I,B0011V7PSC,5.0
AESY8NCX6VS6O,B00005JMYI,4.0
A3TUE4JZMN4HYO,B00005JKMW,2.0
A1YXOLDXUXTLQ3,B005CFC0OM,5.0
A216NLPTKDIUVU,B00005RHGK,5.0
ACXHNOC6L8LUO,B0017VG5XM,1.0
AJNIACIPB2I5P,B003EYVXUU,3.0
AOVJYIUATQKR5,B00005AAA9,4.0
